SAL_CODE21,SAL_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area
70046,Bynoe,7,Northern Territory,AUS,Australia,378.4439,http://linked.data.gov.au/dataset/asgsed3/SAL/70046,1.406132965,0.031507133
70047,Bynoe Harbour,7,Northern Territory,AUS,Australia,51.2659,http://linked.data.gov.au/dataset/asgsed3/SAL/70047,0.918553682,0.00426527
70048,Calvert (NT),7,Northern Territory,AUS,Australia,23535.1985,http://linked.data.gov.au/dataset/asgsed3/SAL/70048,7.25646367,1.996275207
70049,Camp Creek (NT),7,Northern Territory,AUS,Australia,97.5728,http://linked.data.gov.au/dataset/asgsed3/SAL/70049,0.540066605,0.008135496
70050,Canteen Creek,7,Northern Territory,AUS,Australia,1.1999,http://linked.data.gov.au/dataset/asgsed3/SAL/70050,0.054374536,0.000103997
70051,Casuarina (NT),7,Northern Territory,AUS,Australia,0.4187,http://linked.data.gov.au/dataset/asgsed3/SAL/70051,0.029811303,3.48005E-05
70052,Channel Island,7,Northern Territory,AUS,Australia,1.3671,http://linked.data.gov.au/dataset/asgsed3/SAL/70052,0.05416418,0.00011371
70053,Charles Darwin,7,Northern Territory,AUS,Australia,9.7533,http://linked.data.gov.au/dataset/asgsed3/SAL/70053,0.205660832,0.000810944
70054,Charlotte,7,Northern Territory,AUS,Australia,462.1355,http://linked.data.gov.au/dataset/asgsed3/SAL/70054,0.942893427,0.03848189
70055,Chilla Well,7,Northern Territory,AUS,Australia,22110.6202,http://linked.data.gov.au/dataset/asgsed3/SAL/70055,9.881918188,1.933082507
70056,Ciccone,7,Northern Territory,AUS,Australia,2.0672,http://linked.data.gov.au/dataset/asgsed3/SAL/70056,0.083247853,0.000182991
70057,Claravale,7,Northern Territory,AUS,Australia,2696.0167,http://linked.data.gov.au/dataset/asgsed3/SAL/70057,2.594711055,0.225946403
70058,Cobourg,7,Northern Territory,AUS,Australia,2052.1877,http://linked.data.gov.au/dataset/asgsed3/SAL/70058,6.227605356,0.169958823
70059,Coconut Grove,7,Northern Territory,AUS,Australia,1.4242,http://linked.data.gov.au/dataset/asgsed3/SAL/70059,0.048476271,0.000118394
70060,Collett Creek,7,Northern Territory,AUS,Australia,71.2438,http://linked.data.gov.au/dataset/asgsed3/SAL/70060,0.456752452,0.005934039
70061,Connellan,7,Northern Territory,AUS,Australia,39.1808,http://linked.data.gov.au/dataset/asgsed3/SAL/70061,0.269227878,0.00347141
70062,Coolalinga,7,Northern Territory,AUS,Australia,1.1346,http://linked.data.gov.au/dataset/asgsed3/SAL/70062,0.045113186,9.4361E-05
70063,Coomalie Creek,7,Northern Territory,AUS,Australia,177.7225,http://linked.data.gov.au/dataset/asgsed3/SAL/70063,0.642822825,0.014808721
70064,Coonawarra (NT),7,Northern Territory,AUS,Australia,1.6022,http://linked.data.gov.au/dataset/asgsed3/SAL/70064,0.046266304,0.000133211
70065,Cossack (NT),7,Northern Territory,AUS,Australia,256.9534,http://linked.data.gov.au/dataset/asgsed3/SAL/70065,0.718415817,0.021539531
70066,Costello,7,Northern Territory,AUS,Australia,39158.4011,http://linked.data.gov.au/dataset/asgsed3/SAL/70066,9.90784271,3.401851061
70067,Cox Peninsula,7,Northern Territory,AUS,Australia,778.8882,http://linked.data.gov.au/dataset/asgsed3/SAL/70067,2.972772652,0.064792954
70068,Creswell,7,Northern Territory,AUS,Australia,28237.6913,http://linked.data.gov.au/dataset/asgsed3/SAL/70068,9.199161723,2.406639193
70069,Daguragu,7,Northern Territory,AUS,Australia,44.1812,http://linked.data.gov.au/dataset/asgsed3/SAL/70069,0.253044615,0.003757325
70070,Daly,7,Northern Territory,AUS,Australia,46.2349,http://linked.data.gov.au/dataset/asgsed3/SAL/70070,0.330554942,0.003848531
70071,Daly River,7,Northern Territory,AUS,Australia,1850.9271,http://linked.data.gov.au/dataset/asgsed3/SAL/70071,2.513854517,0.154522875
70072,Daly Waters,7,Northern Territory,AUS,Australia,4.9673,http://linked.data.gov.au/dataset/asgsed3/SAL/70072,0.097535532,0.000419931
70073,Darwin City,7,Northern Territory,AUS,Australia,3.1731,http://linked.data.gov.au/dataset/asgsed3/SAL/70073,0.081892875,0.000263899
70074,Darwin River,7,Northern Territory,AUS,Australia,142.2064,http://linked.data.gov.au/dataset/asgsed3/SAL/70074,0.476141756,0.011840536
70075,Darwin River Dam,7,Northern Territory,AUS,Australia,264.8614,http://linked.data.gov.au/dataset/asgsed3/SAL/70075,0.804564838,0.022059772
70076,Davenport (NT),7,Northern Territory,AUS,Australia,28761.4843,http://linked.data.gov.au/dataset/asgsed3/SAL/70076,9.404742288,2.49775741
70077,Delamere (NT),7,Northern Territory,AUS,Australia,11404.0114,http://linked.data.gov.au/dataset/asgsed3/SAL/70077,4.719402656,0.960102451
70078,Desert Springs,7,Northern Territory,AUS,Australia,2.4772,http://linked.data.gov.au/dataset/asgsed3/SAL/70078,0.074752465,0.000219327
70079,Douglas-Daly,7,Northern Territory,AUS,Australia,4903.0577,http://linked.data.gov.au/dataset/asgsed3/SAL/70079,3.344771641,0.409892267
70080,Driver,7,Northern Territory,AUS,Australia,1.7157,http://linked.data.gov.au/dataset/asgsed3/SAL/70080,0.057577021,0.000142669
70081,Dundee Beach,7,Northern Territory,AUS,Australia,74.7973,http://linked.data.gov.au/dataset/asgsed3/SAL/70081,0.375353966,0.00622578
70082,Dundee Downs,7,Northern Territory,AUS,Australia,36.9739,http://linked.data.gov.au/dataset/asgsed3/SAL/70082,0.311394153,0.003077894
70083,Dundee Forest,7,Northern Territory,AUS,Australia,178.7919,http://linked.data.gov.au/dataset/asgsed3/SAL/70083,0.749686919,0.014881357
70084,Durack (NT),7,Northern Territory,AUS,Australia,2.9405,http://linked.data.gov.au/dataset/asgsed3/SAL/70084,0.06089459,0.000244515
70085,East Arm,7,Northern Territory,AUS,Australia,14.3507,http://linked.data.gov.au/dataset/asgsed3/SAL/70085,0.204978729,0.001193314
70086,East Arnhem,7,Northern Territory,AUS,Australia,30871.2252,http://linked.data.gov.au/dataset/asgsed3/SAL/70086,30.9455949,2.57059324
70087,East Point,7,Northern Territory,AUS,Australia,2.377,http://linked.data.gov.au/dataset/asgsed3/SAL/70087,0.083556978,0.000197609
70088,East Side,7,Northern Territory,AUS,Australia,3.8802,http://linked.data.gov.au/dataset/asgsed3/SAL/70088,0.088641708,0.0003435
70089,Eaton (NT),7,Northern Territory,AUS,Australia,15.4015,http://linked.data.gov.au/dataset/asgsed3/SAL/70089,0.160831545,0.001280382
70090,Edith (NT),7,Northern Territory,AUS,Australia,1138.7487,http://linked.data.gov.au/dataset/asgsed3/SAL/70090,1.938038034,0.095302339
70091,Elliott (NT),7,Northern Territory,AUS,Australia,2.996,http://linked.data.gov.au/dataset/asgsed3/SAL/70091,0.09172141,0.000254976
70092,Elrundie,7,Northern Territory,AUS,Australia,7.7699,http://linked.data.gov.au/dataset/asgsed3/SAL/70092,0.108047843,0.000646114
70093,Elsey,7,Northern Territory,AUS,Australia,8447.7768,http://linked.data.gov.au/dataset/asgsed3/SAL/70093,5.50903421,0.71004828
70094,Emungalan,7,Northern Territory,AUS,Australia,70.012,http://linked.data.gov.au/dataset/asgsed3/SAL/70094,0.377077666,0.005867715
70095,Engawala,7,Northern Territory,AUS,Australia,3.8271,http://linked.data.gov.au/dataset/asgsed3/SAL/70095,0.073340264,0.000336597
70096,Eva Valley,7,Northern Territory,AUS,Australia,57.199,http://linked.data.gov.au/dataset/asgsed3/SAL/70096,0.333909144,0.004768302
70097,Fannie Bay,7,Northern Territory,AUS,Australia,2.1168,http://linked.data.gov.au/dataset/asgsed3/SAL/70097,0.080676345,0.000175968
70098,Farrar,7,Northern Territory,AUS,Australia,1.4709,http://linked.data.gov.au/dataset/asgsed3/SAL/70098,0.050234466,0.0001223
70099,Finke,7,Northern Territory,AUS,Australia,28.7808,http://linked.data.gov.au/dataset/asgsed3/SAL/70099,0.203819884,0.002585647
70100,Finniss Valley,7,Northern Territory,AUS,Australia,107.7468,http://linked.data.gov.au/dataset/asgsed3/SAL/70100,0.650051712,0.008978649
70101,Florina,7,Northern Territory,AUS,Australia,1410.8605,http://linked.data.gov.au/dataset/asgsed3/SAL/70101,1.676097135,0.118300922
70102,Fly Creek,7,Northern Territory,AUS,Australia,32.9846,http://linked.data.gov.au/dataset/asgsed3/SAL/70102,0.222499402,0.002746162
70103,Flying Fox (NT),7,Northern Territory,AUS,Australia,17516.1858,http://linked.data.gov.au/dataset/asgsed3/SAL/70103,8.161607392,1.466478319
70104,Flynn (NT),7,Northern Territory,AUS,Australia,14.5147,http://linked.data.gov.au/dataset/asgsed3/SAL/70104,0.161080934,0.001285129
70105,Freds Pass,7,Northern Territory,AUS,Australia,2.3133,http://linked.data.gov.au/dataset/asgsed3/SAL/70105,0.069687463,0.000192401
70106,Galiwinku,7,Northern Territory,AUS,Australia,4.8496,http://linked.data.gov.au/dataset/asgsed3/SAL/70106,0.093542535,0.000402597
70107,Gapuwiyak,7,Northern Territory,AUS,Australia,11.9273,http://linked.data.gov.au/dataset/asgsed3/SAL/70107,0.134921012,0.000991894
70108,Ghan,7,Northern Territory,AUS,Australia,55294.1664,http://linked.data.gov.au/dataset/asgsed3/SAL/70108,13.41690628,4.955296681
70109,Gillen,7,Northern Territory,AUS,Australia,2.5479,http://linked.data.gov.au/dataset/asgsed3/SAL/70109,0.071693763,0.0002256
70110,Girraween (NT),7,Northern Territory,AUS,Australia,23.5967,http://linked.data.gov.au/dataset/asgsed3/SAL/70110,0.235555059,0.001962512
70111,Glyde Point,7,Northern Territory,AUS,Australia,41.1709,http://linked.data.gov.au/dataset/asgsed3/SAL/70111,0.275761556,0.003419825
70112,Gray (NT),7,Northern Territory,AUS,Australia,1.5029,http://linked.data.gov.au/dataset/asgsed3/SAL/70112,0.044370755,0.000124964
70113,Gregory (NT),7,Northern Territory,AUS,Australia,15509.21,http://linked.data.gov.au/dataset/asgsed3/SAL/70113,7.954122429,1.311444386
70114,Gulung Mardrulk,7,Northern Territory,AUS,Australia,18051.191,http://linked.data.gov.au/dataset/asgsed3/SAL/70114,6.48839949,1.507997708
70115,Gunbalanya,7,Northern Territory,AUS,Australia,511.7884,http://linked.data.gov.au/dataset/asgsed3/SAL/70115,1.09954206,0.042550107
70116,Gunn,7,Northern Territory,AUS,Australia,1.4471,http://linked.data.gov.au/dataset/asgsed3/SAL/70116,0.048460403,0.00012032
70117,Gunn Point,7,Northern Territory,AUS,Australia,37.4736,http://linked.data.gov.au/dataset/asgsed3/SAL/70117,0.301141547,0.003112642
70118,Gunyangara,7,Northern Territory,AUS,Australia,2.8863,http://linked.data.gov.au/dataset/asgsed3/SAL/70118,0.102628512,0.000239779
70119,Gurindji,7,Northern Territory,AUS,Australia,32372.6983,http://linked.data.gov.au/dataset/asgsed3/SAL/70119,11.9646369,2.765553351
70120,Haasts Bluff,7,Northern Territory,AUS,Australia,5.8117,http://linked.data.gov.au/dataset/asgsed3/SAL/70120,0.117970918,0.000513565
70121,Hale,7,Northern Territory,AUS,Australia,21949.3816,http://linked.data.gov.au/dataset/asgsed3/SAL/70121,9.032778123,1.948875405
70122,Hart (NT),7,Northern Territory,AUS,Australia,18161.0435,http://linked.data.gov.au/dataset/asgsed3/SAL/70122,6.999860297,1.600304887
70123,Herbert,7,Northern Territory,AUS,Australia,35.6854,http://linked.data.gov.au/dataset/asgsed3/SAL/70123,0.291200019,0.002968041
70124,Hermannsburg,7,Northern Territory,AUS,Australia,13.3095,http://linked.data.gov.au/dataset/asgsed3/SAL/70124,0.152337948,0.001180408
70125,Hidden Valley (NT),7,Northern Territory,AUS,Australia,7.7403,http://linked.data.gov.au/dataset/asgsed3/SAL/70125,0.147646787,0.000643577
70126,Holmes,7,Northern Territory,AUS,Australia,13.7424,http://linked.data.gov.au/dataset/asgsed3/SAL/70126,0.156622211,0.001142365
70127,Holtze,7,Northern Territory,AUS,Australia,41.1983,http://linked.data.gov.au/dataset/asgsed3/SAL/70127,0.28399984,0.003425477
70128,Hotham,7,Northern Territory,AUS,Australia,894.1042,http://linked.data.gov.au/dataset/asgsed3/SAL/70128,1.703857296,0.074310428
70129,Howard Springs,7,Northern Territory,AUS,Australia,76.8403,http://linked.data.gov.au/dataset/asgsed3/SAL/70129,0.433765923,0.006389465
70130,Hugh,7,Northern Territory,AUS,Australia,9568.1566,http://linked.data.gov.au/dataset/asgsed3/SAL/70130,5.773658979,0.850969692
70131,Hughes (NT),7,Northern Territory,AUS,Australia,12.6609,http://linked.data.gov.au/dataset/asgsed3/SAL/70131,0.131338159,0.001053641
70132,Humpty Doo,7,Northern Territory,AUS,Australia,71.6484,http://linked.data.gov.au/dataset/asgsed3/SAL/70132,0.331314757,0.00596028
70133,Ilparpa,7,Northern Territory,AUS,Australia,28.8798,http://linked.data.gov.au/dataset/asgsed3/SAL/70133,0.227879783,0.002557589
70134,Imanpa,7,Northern Territory,AUS,Australia,16.2779,http://linked.data.gov.au/dataset/asgsed3/SAL/70134,0.155776177,0.001457035
70135,Irlpme,7,Northern Territory,AUS,Australia,40.0388,http://linked.data.gov.au/dataset/asgsed3/SAL/70135,0.294694362,0.003543284
70136,Jabiru,7,Northern Territory,AUS,Australia,13.5083,http://linked.data.gov.au/dataset/asgsed3/SAL/70136,0.143709771,0.001124087
70137,Jilkminggan,7,Northern Territory,AUS,Australia,6.0984,http://linked.data.gov.au/dataset/asgsed3/SAL/70137,0.097936411,0.000512364
70138,Jingili,7,Northern Territory,AUS,Australia,1.3163,http://linked.data.gov.au/dataset/asgsed3/SAL/70138,0.042741843,0.000109425
70139,Johnston,7,Northern Territory,AUS,Australia,2.6035,http://linked.data.gov.au/dataset/asgsed3/SAL/70139,0.063371879,0.000216488
70140,Kakadu,7,Northern Territory,AUS,Australia,15896.8358,http://linked.data.gov.au/dataset/asgsed3/SAL/70140,6.693265711,1.323859636
70141,Kalkarindji,7,Northern Territory,AUS,Australia,6.2259,http://linked.data.gov.au/dataset/asgsed3/SAL/70141,0.105969665,0.000529545
70142,Kaltukatjara,7,Northern Territory,AUS,Australia,38.3124,http://linked.data.gov.au/dataset/asgsed3/SAL/70142,0.257228525,0.003422929
70143,Karama,7,Northern Territory,AUS,Australia,2.0655,http://linked.data.gov.au/dataset/asgsed3/SAL/70143,0.054409322,0.000171684
70144,Katherine,7,Northern Territory,AUS,Australia,5.0199,http://linked.data.gov.au/dataset/asgsed3/SAL/70144,0.111600295,0.000420813
70145,Katherine East,7,Northern Territory,AUS,Australia,7.872,http://linked.data.gov.au/dataset/asgsed3/SAL/70145,0.127424502,0.000659907
70146,Katherine South,7,Northern Territory,AUS,Australia,5.1282,http://linked.data.gov.au/dataset/asgsed3/SAL/70146,0.115820414,0.000429902
70147,Kilgariff,7,Northern Territory,AUS,Australia,10.1394,http://linked.data.gov.au/dataset/asgsed3/SAL/70147,0.142131571,0.000898101
70148,Kintore,7,Northern Territory,AUS,Australia,8.2003,http://linked.data.gov.au/dataset/asgsed3/SAL/70148,0.128660853,0.000723701
70149,Knuckey Lagoon,7,Northern Territory,AUS,Australia,18.2183,http://linked.data.gov.au/dataset/asgsed3/SAL/70149,0.171099508,0.001514613
70150,Koolpinyah,7,Northern Territory,AUS,Australia,781.8695,http://linked.data.gov.au/dataset/asgsed3/SAL/70150,2.158311494,0.064991333
70151,Kunparrka,7,Northern Territory,AUS,Australia,5867.3435,http://linked.data.gov.au/dataset/asgsed3/SAL/70151,3.725869782,0.518055141
70152,Lajamanu,7,Northern Territory,AUS,Australia,7255.6765,http://linked.data.gov.au/dataset/asgsed3/SAL/70152,3.449820451,0.620624537
70153,Lake Bennett,7,Northern Territory,AUS,Australia,164.4422,http://linked.data.gov.au/dataset/asgsed3/SAL/70153,0.592344164,0.013697846
70154,Lake Mackay,7,Northern Territory,AUS,Australia,77873.0893,http://linked.data.gov.au/dataset/asgsed3/SAL/70154,16.12406366,6.844171331
70155,Lambells Lagoon,7,Northern Territory,AUS,Australia,93.8952,http://linked.data.gov.au/dataset/asgsed3/SAL/70155,0.529995357,0.007810882
70156,Lansdowne (NT),7,Northern Territory,AUS,Australia,206.1653,http://linked.data.gov.au/dataset/asgsed3/SAL/70156,0.786988862,0.017280424
70157,Laramba,7,Northern Territory,AUS,Australia,5.0806,http://linked.data.gov.au/dataset/asgsed3/SAL/70157,0.095681644,0.000446013
70158,Larapinta (NT),7,Northern Territory,AUS,Australia,14.4977,http://linked.data.gov.au/dataset/asgsed3/SAL/70158,0.147108442,0.001283346
70159,Larrakeyah,7,Northern Territory,AUS,Australia,1.9452,http://linked.data.gov.au/dataset/asgsed3/SAL/70159,0.081260061,0.00016174
70160,Larrimah,7,Northern Territory,AUS,Australia,61.19,http://linked.data.gov.au/dataset/asgsed3/SAL/70160,0.349261637,0.005156495
70161,Leanyer,7,Northern Territory,AUS,Australia,2.5017,http://linked.data.gov.au/dataset/asgsed3/SAL/70161,0.059315236,0.000207921
70162,Lee Point,7,Northern Territory,AUS,Australia,4.3642,http://linked.data.gov.au/dataset/asgsed3/SAL/70162,0.081530429,0.000362724
70163,Limmen,7,Northern Territory,AUS,Australia,14960.8573,http://linked.data.gov.au/dataset/asgsed3/SAL/70163,7.740078443,1.258348955
70164,Litchfield Park,7,Northern Territory,AUS,Australia,1462.2084,http://linked.data.gov.au/dataset/asgsed3/SAL/70164,2.077891986,0.121954475
70165,Livingstone,7,Northern Territory,AUS,Australia,50.4952,http://linked.data.gov.au/dataset/asgsed3/SAL/70165,0.340355127,0.004203085
70166,Lloyd Creek,7,Northern Territory,AUS,Australia,50.7826,http://linked.data.gov.au/dataset/asgsed3/SAL/70166,0.314440853,0.004225789
70167,Ludmilla,7,Northern Territory,AUS,Australia,3.9454,http://linked.data.gov.au/dataset/asgsed3/SAL/70167,0.10076102,0.000328
70168,Lyons (NT),7,Northern Territory,AUS,Australia,0.9661,http://linked.data.gov.au/dataset/asgsed3/SAL/70168,0.042025882,8.03063E-05
70169,Malak,7,Northern Territory,AUS,Australia,1.7493,http://linked.data.gov.au/dataset/asgsed3/SAL/70169,0.04900402,0.000145424
70170,Manbulloo,7,Northern Territory,AUS,Australia,4228.5859,http://linked.data.gov.au/dataset/asgsed3/SAL/70170,2.673203311,0.355081097
70171,Mandorah,7,Northern Territory,AUS,Australia,1.179,http://linked.data.gov.au/dataset/asgsed3/SAL/70171,0.048110417,9.80347E-05
70172,Maningrida,7,Northern Territory,AUS,Australia,11.0551,http://linked.data.gov.au/dataset/asgsed3/SAL/70172,0.143815721,0.000917851
70173,Manton (NT),7,Northern Territory,AUS,Australia,83.7083,http://linked.data.gov.au/dataset/asgsed3/SAL/70173,0.395736774,0.00696958
70174,Maranunga,7,Northern Territory,AUS,Australia,5.2314,http://linked.data.gov.au/dataset/asgsed3/SAL/70174,0.085699521,0.000437138
70175,Margaret River (NT),7,Northern Territory,AUS,Australia,1090.7966,http://linked.data.gov.au/dataset/asgsed3/SAL/70175,1.657612138,0.090954094
70176,Marlow Lagoon,7,Northern Territory,AUS,Australia,4.9381,http://linked.data.gov.au/dataset/asgsed3/SAL/70176,0.108809723,0.000410636
70177,Marrakai,7,Northern Territory,AUS,Australia,2206.9157,http://linked.data.gov.au/dataset/asgsed3/SAL/70177,2.948684837,0.183666022
70178,Marrara,7,Northern Territory,AUS,Australia,3.0821,http://linked.data.gov.au/dataset/asgsed3/SAL/70178,0.112562071,0.000256235
70179,Mataranka,7,Northern Territory,AUS,Australia,231.7036,http://linked.data.gov.au/dataset/asgsed3/SAL/70179,0.804068443,0.019467069
70180,McArthur,7,Northern Territory,AUS,Australia,30843.9603,http://linked.data.gov.au/dataset/asgsed3/SAL/70180,9.257681573,2.607767517
70181,McMinns Lagoon,7,Northern Territory,AUS,Australia,13.41,http://linked.data.gov.au/dataset/asgsed3/SAL/70181,0.151509507,0.001115365
70182,Mereenie,7,Northern Territory,AUS,Australia,4951.9531,http://linked.data.gov.au/dataset/asgsed3/SAL/70182,2.835588955,0.439073054
70183,Micket Creek,7,Northern Territory,AUS,Australia,13.2211,http://linked.data.gov.au/dataset/asgsed3/SAL/70183,0.22427922,0.001098982
70184,Middle Point,7,Northern Territory,AUS,Australia,111.8391,http://linked.data.gov.au/dataset/asgsed3/SAL/70184,0.457529358,0.009304024
70185,Milikapiti,7,Northern Territory,AUS,Australia,11.4786,http://linked.data.gov.au/dataset/asgsed3/SAL/70185,0.148931445,0.000950869
70186,Milingimbi,7,Northern Territory,AUS,Australia,4.4443,http://linked.data.gov.au/dataset/asgsed3/SAL/70186,0.134072905,0.000369034
70187,Millner,7,Northern Territory,AUS,Australia,1.4677,http://linked.data.gov.au/dataset/asgsed3/SAL/70187,0.048790753,0.000121965
70188,Milyakburra,7,Northern Territory,AUS,Australia,5.176,http://linked.data.gov.au/dataset/asgsed3/SAL/70188,0.083574226,0.000432628
70189,Miniyeri,7,Northern Territory,AUS,Australia,2.9072,http://linked.data.gov.au/dataset/asgsed3/SAL/70189,0.075269384,0.000244549
70190,Minjilang,7,Northern Territory,AUS,Australia,11.4327,http://linked.data.gov.au/dataset/asgsed3/SAL/70190,0.135050278,0.000946152
70191,Mitchell (NT),7,Northern Territory,AUS,Australia,7.8441,http://linked.data.gov.au/dataset/asgsed3/SAL/70191,0.150395355,0.000652395
70192,Moil,7,Northern Territory,AUS,Australia,1.0424,http://linked.data.gov.au/dataset/asgsed3/SAL/70192,0.039414649,8.66537E-05
70193,Moulden,7,Northern Territory,AUS,Australia,1.7504,http://linked.data.gov.au/dataset/asgsed3/SAL/70193,0.055975569,0.000145568
70194,Mount Bundey,7,Northern Territory,AUS,Australia,2505.6169,http://linked.data.gov.au/dataset/asgsed3/SAL/70194,2.384298112,0.208790295
70195,Mount Johns,7,Northern Territory,AUS,Australia,14.8267,http://linked.data.gov.au/dataset/asgsed3/SAL/70195,0.187434403,0.001312808
70196,Mount Liebig,7,Northern Territory,AUS,Australia,6.9433,http://linked.data.gov.au/dataset/asgsed3/SAL/70196,0.130899167,0.00061269
70197,Mount Zeil,7,Northern Territory,AUS,Australia,6692.8324,http://linked.data.gov.au/dataset/asgsed3/SAL/70197,3.588052199,0.59081924
70198,Muirhead,7,Northern Territory,AUS,Australia,1.7106,http://linked.data.gov.au/dataset/asgsed3/SAL/70198,0.048043114,0.000142182
70199,Murrumujuk,7,Northern Territory,AUS,Australia,67.4652,http://linked.data.gov.au/dataset/asgsed3/SAL/70199,0.505375556,0.005605773
70200,Mutitjulu,7,Northern Territory,AUS,Australia,2.5165,http://linked.data.gov.au/dataset/asgsed3/SAL/70200,0.061108021,0.00022567
70201,Nakara,7,Northern Territory,AUS,Australia,0.8426,http://linked.data.gov.au/dataset/asgsed3/SAL/70201,0.034971137,7.00328E-05
70202,Namatjira,7,Northern Territory,AUS,Australia,4325.736,http://linked.data.gov.au/dataset/asgsed3/SAL/70202,3.167619182,0.383668642
70203,Nauiyu,7,Northern Territory,AUS,Australia,42.7231,http://linked.data.gov.au/dataset/asgsed3/SAL/70203,0.303085473,0.003570159
70204,Nemarluk,7,Northern Territory,AUS,Australia,13838.0918,http://linked.data.gov.au/dataset/asgsed3/SAL/70204,8.657534446,1.159096959
70205,Newcastle Waters,7,Northern Territory,AUS,Australia,4.3571,http://linked.data.gov.au/dataset/asgsed3/SAL/70205,0.078046974,0.000370457
70206,Nganmarriyanga,7,Northern Territory,AUS,Australia,46.3918,http://linked.data.gov.au/dataset/asgsed3/SAL/70206,0.274071397,0.003887728
70207,Ngukurr,7,Northern Territory,AUS,Australia,12.0357,http://linked.data.gov.au/dataset/asgsed3/SAL/70207,0.132285926,0.001010158
70208,Nhulunbuy,7,Northern Territory,AUS,Australia,65.5553,http://linked.data.gov.au/dataset/asgsed3/SAL/70208,0.586868084,0.005445529
70209,Nicholson (NT),7,Northern Territory,AUS,Australia,26670.808,http://linked.data.gov.au/dataset/asgsed3/SAL/70209,7.108824574,2.283223717
70210,Nightcliff,7,Northern Territory,AUS,Australia,1.4512,http://linked.data.gov.au/dataset/asgsed3/SAL/70210,0.048654765,0.000120623
70211,Nitmiluk,7,Northern Territory,AUS,Australia,6557.0999,http://linked.data.gov.au/dataset/asgsed3/SAL/70211,4.028938325,0.548866475
70212,Noonamah,7,Northern Territory,AUS,Australia,34.4074,http://linked.data.gov.au/dataset/asgsed3/SAL/70212,0.233399039,0.002862902
70213,Numbulwar,7,Northern Territory,AUS,Australia,5.2003,http://linked.data.gov.au/dataset/asgsed3/SAL/70213,0.129165476,0.00043558
70214,Numburindi,7,Northern Territory,AUS,Australia,4413.347,http://linked.data.gov.au/dataset/asgsed3/SAL/70214,4.460525797,0.36916021
70215,Nyirripi,7,Northern Territory,AUS,Australia,8.2144,http://linked.data.gov.au/dataset/asgsed3/SAL/70215,0.12962433,0.000721673
70216,Palmerston City,7,Northern Territory,AUS,Australia,0.6091,http://linked.data.gov.au/dataset/asgsed3/SAL/70216,0.03649083,5.0646E-05
70217,Pamayu,7,Northern Territory,AUS,Australia,33921.2378,http://linked.data.gov.au/dataset/asgsed3/SAL/70217,8.727284799,2.887843671
70218,Papunya,7,Northern Territory,AUS,Australia,4.739,http://linked.data.gov.au/dataset/asgsed3/SAL/70218,0.082187227,0.000418018
70219,Parap,7,Northern Territory,AUS,Australia,1.1022,http://linked.data.gov.au/dataset/asgsed3/SAL/70219,0.059676595,9.16352E-05
70220,Pellew Islands,7,Northern Territory,AUS,Australia,661.978,http://linked.data.gov.au/dataset/asgsed3/SAL/70220,4.442629803,0.055801995
70221,Peppimenarti,7,Northern Territory,AUS,Australia,5.6576,http://linked.data.gov.au/dataset/asgsed3/SAL/70221,0.108125702,0.000473629
70222,Petermann,7,Northern Territory,AUS,Australia,69668.3334,http://linked.data.gov.au/dataset/asgsed3/SAL/70222,11.73331189,6.232093311
70223,Pigeon Hole,7,Northern Territory,AUS,Australia,37.3093,http://linked.data.gov.au/dataset/asgsed3/SAL/70223,0.444978171,0.00316255
70224,Pine Creek (NT),7,Northern Territory,AUS,Australia,402.0523,http://linked.data.gov.au/dataset/asgsed3/SAL/70224,0.733330945,0.033610892
70225,Pinelands (NT),7,Northern Territory,AUS,Australia,3.6419,http://linked.data.gov.au/dataset/asgsed3/SAL/70225,0.088307875,0.000302823
70226,Pirlangimpi,7,Northern Territory,AUS,Australia,11.8509,http://linked.data.gov.au/dataset/asgsed3/SAL/70226,0.175593044,0.000981614
70227,Point Stuart,7,Northern Territory,AUS,Australia,2165.6919,http://linked.data.gov.au/dataset/asgsed3/SAL/70227,2.400933556,0.180125876
70228,Rakula,7,Northern Territory,AUS,Australia,2844.9865,http://linked.data.gov.au/dataset/asgsed3/SAL/70228,3.175158369,0.237098511
70229,Ramingining,7,Northern Territory,AUS,Australia,28.3634,http://linked.data.gov.au/dataset/asgsed3/SAL/70229,0.284379133,0.002357303
70230,Ranken,7,Northern Territory,AUS,Australia,19843.4649,http://linked.data.gov.au/dataset/asgsed3/SAL/70230,6.335995937,1.712990129
70231,Rapid Creek,7,Northern Territory,AUS,Australia,1.9176,http://linked.data.gov.au/dataset/asgsed3/SAL/70231,0.06061448,0.000159424
70232,Robin Falls,7,Northern Territory,AUS,Australia,549.4917,http://linked.data.gov.au/dataset/asgsed3/SAL/70232,0.901370949,0.045854727
70233,Robinson River,7,Northern Territory,AUS,Australia,1.1406,http://linked.data.gov.au/dataset/asgsed3/SAL/70233,0.043461963,9.66651E-05
70234,Rosebery (NT),7,Northern Territory,AUS,Australia,1.8889,http://linked.data.gov.au/dataset/asgsed3/SAL/70234,0.050046085,0.000157048
70235,Ross (NT),7,Northern Territory,AUS,Australia,18.649,http://linked.data.gov.au/dataset/asgsed3/SAL/70235,0.202526387,0.001651615
